url,title,mileage_listed,list_price_displayed,dealer_info
https://www.truecar.com/used-cars-for-sale/listing/KM8K53AG9LU076848/2020-hyundai-kona-electric/?position=17&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2020 Hyundai Kona Electric Ultimate,"93,189 miles","$15,744",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP4FC106280/2015-nissan-altima/?position=18&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2015 Nissan Altima 2.5 S,"33,687 miles","$11,550",Golden State Nissan
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA5MF938556/2021-tesla-model-3/?position=19&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2021 Tesla Model 3 Standard Range Plus RWD,"10,567 miles","$20,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/WAUBEAFM0CA068210/2012-audi-a3/?position=20&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2012 Audi A3 Premium Hatchback 2.0T FrontTrak S tronic,"127,857 miles","$5,995",Filix Auto Sales
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1ECXLF736439/2020-tesla-model-3/?position=21&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2020 Tesla Model 3 Performance Dual Motor AWD,"74,743 miles","$21,999",Stewart Chevrolet EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EAXJF160816/2018-tesla-model-3/?position=22&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2018 Tesla Model 3 Long Range RWD,"62,168 miles","$16,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJSA1E26GF130270/2016-tesla-model-s/?position=23&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2016 Tesla Model S 70D AWD,"76,562 miles","$16,900",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA7PF684000/2023-tesla-model-3/?position=24&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2023 Tesla Model 3 RWD,"54,164 miles","$19,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5NPE34AFXKH796981/2019-hyundai-sonata/?position=25&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&zipcode=94014,Used 2019 Hyundai Sonata SEL 2.4L,"55,139 miles","$15,998",Carmax Serramonte
https://www.truecar.com/used-cars-for-sale/listing/JTMABACA0PA013960/2023-toyota-bz4x/?position=26&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2023 Toyota bZ4X XLE AWD,"37,308 miles","$23,999",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/JTMAAAAA6RA033039/2024-toyota-bz4x/?position=27&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2024 Toyota bZ4X Limited FWD (SE),"23,017 miles","$24,999",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJYGDEF7MF157762/2021-tesla-model-y/?position=28&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2021 Tesla Model Y Performance AWD,"60,298 miles","$26,999",Cadillac of South San Francisco EV EV
https://www.truecar.com/used-cars-for-sale/listing/WBA43FJ06RCR14014/2024-bmw-5-series/?position=29&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2024 BMW 530i RWD,"5,944 miles","$48,000",BMW MINI of San Francisco
https://www.truecar.com/used-cars-for-sale/listing/1FMSK8DH5NGB51069/2022-ford-explorer/?position=30&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2022 Ford Explorer XLT 4WD,"64,743 miles","$25,975",Serramonte Ford CPO
https://www.truecar.com/used-cars-for-sale/listing/1N4AZ1CP3JC311890/2018-nissan-leaf/?position=31&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2018 Nissan LEAF SL,"45,482 miles","$11,995",Albany Subaru EV EV
https://www.truecar.com/used-cars-for-sale/listing/JF2GTHNC7PH285185/2023-subaru-crosstrek/?position=32&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&zipcode=94014,Used 2023 Subaru Crosstrek 2.5i Limited CVT,"14,897 miles","$27,998",Carmax Serramonte
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB7PA006290/2023-lexus-rz/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&sponsored=true,Used 2023 Lexus RZ 450e Luxury AWD,"23,380 miles","$36,999",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/YV4ED3UL5P2035936/2023-volvo-xc40-recharge/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&sponsored=true,Used 2023 Volvo XC40 Recharge Plus,"17,565 miles","$29,499",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/WVWKR7AU0KW910028/2019-volkswagen-e-golf/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&sponsored=true,Used 2019 Volkswagen e-Golf SE,"29,135 miles","$13,799",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB7PA006290/2023-lexus-rz/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2023 Lexus RZ 450e Luxury AWD,"23,380 miles","$36,999",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA6KF324791/2019-tesla-model-3/?position=4&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2019 Tesla Model 3 Long Range RWD,"90,624 miles","$14,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/YV4ED3UL5P2035936/2023-volvo-xc40-recharge/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2023 Volvo XC40 Recharge Plus,"17,565 miles","$29,499",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/JN8AT3BB4MW235519/2021-nissan-rogue/?position=6&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2021 Nissan Rogue SV AWD,"52,194 miles","$18,000",BMW MINI of San Francisco
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA0KF503974/2019-tesla-model-3/?position=7&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2019 Tesla Model 3 Standard Range Plus RWD,"76,528 miles","$15,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA2JF102831/2018-tesla-model-3/?position=8&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2018 Tesla Model 3 Long Range RWD,"84,572 miles","$14,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/3C6MR5AJXNG390322/2022-ram-2500/?position=9&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&zipcode=94014,Used 2022 Ram 2500 Tradesman Regular Cab 8' Box 4WD,"46,338 miles","$32,998",Carmax Serramonte
https://www.truecar.com/used-cars-for-sale/listing/2HGFE2F56NH551113/2022-honda-civic/?position=10&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2022 Honda Civic Sport Sedan CVT,"59,080 miles","$21,991",San Francisco Honda CPO
https://www.truecar.com/used-cars-for-sale/listing/SADCK2GX0LA640086/2020-jaguar-f-pace/?position=11&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2020 Jaguar F-PACE Prestige 30t,"39,006 miles","$23,988",Jaguar Land Rover of San Francisco
https://www.truecar.com/used-cars-for-sale/listing/WVWKR7AU0KW910028/2019-volkswagen-e-golf/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2019 Volkswagen e-Golf SE,"29,135 miles","$13,799",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5TDZT38A34S236917/2004-toyota-sequoia/?position=13&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2004 Toyota Sequoia Limited RWD,"140,937 miles","$8,885",All Stars Motors Inc
https://www.truecar.com/used-cars-for-sale/listing/5YJYGDEE5MF100788/2021-tesla-model-y/?position=14&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2021 Tesla Model Y Long Range AWD,"84,877 miles","$20,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/2HGFA555X7H711947/2007-honda-civic/?position=15&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2007 Honda Civic Si Sedan Manual,"165,460 miles","$5,995",Filix Auto Sales
https://www.truecar.com/used-cars-for-sale/listing/7FCTGAAL1NN000147/2022-rivian-r1t/?position=16&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2022 Rivian R1T Launch Edition,"23,410 miles","$57,999",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/KM8K53AG9LU076848/2020-hyundai-kona-electric/?position=17&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2020 Hyundai Kona Electric Ultimate,"93,189 miles","$15,744",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP4FC106280/2015-nissan-altima/?position=18&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2015 Nissan Altima 2.5 S,"33,687 miles","$11,550",Golden State Nissan
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA5MF938556/2021-tesla-model-3/?position=19&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2021 Tesla Model 3 Standard Range Plus RWD,"10,567 miles","$20,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/WAUBEAFM0CA068210/2012-audi-a3/?position=20&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2012 Audi A3 Premium Hatchback 2.0T FrontTrak S tronic,"127,857 miles","$5,995",Filix Auto Sales
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1ECXLF736439/2020-tesla-model-3/?position=21&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2020 Tesla Model 3 Performance Dual Motor AWD,"74,743 miles","$21,999",Stewart Chevrolet EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EAXJF160816/2018-tesla-model-3/?position=22&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2018 Tesla Model 3 Long Range RWD,"62,168 miles","$16,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJSA1E26GF130270/2016-tesla-model-s/?position=23&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2016 Tesla Model S 70D AWD,"76,562 miles","$16,900",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA7PF684000/2023-tesla-model-3/?position=24&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2023 Tesla Model 3 RWD,"54,164 miles","$19,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5NPE34AFXKH796981/2019-hyundai-sonata/?position=25&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&zipcode=94014,Used 2019 Hyundai Sonata SEL 2.4L,"55,139 miles","$15,998",Carmax Serramonte
https://www.truecar.com/used-cars-for-sale/listing/JTMABACA0PA013960/2023-toyota-bz4x/?position=26&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2023 Toyota bZ4X XLE AWD,"37,308 miles","$23,999",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/JTMAAAAA6RA033039/2024-toyota-bz4x/?position=27&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2024 Toyota bZ4X Limited FWD (SE),"23,017 miles","$24,999",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJYGDEF7MF157762/2021-tesla-model-y/?position=28&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2021 Tesla Model Y Performance AWD,"60,298 miles","$26,999",Cadillac of South San Francisco EV EV
https://www.truecar.com/used-cars-for-sale/listing/WBA43FJ06RCR14014/2024-bmw-5-series/?position=29&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2024 BMW 530i RWD,"5,944 miles","$48,000",BMW MINI of San Francisco
https://www.truecar.com/used-cars-for-sale/listing/1FMSK8DH5NGB51069/2022-ford-explorer/?position=30&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2022 Ford Explorer XLT 4WD,"64,743 miles","$25,975",Serramonte Ford CPO
https://www.truecar.com/used-cars-for-sale/listing/1N4AZ1CP3JC311890/2018-nissan-leaf/?position=31&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2018 Nissan LEAF SL,"45,482 miles","$11,995",Albany Subaru EV EV
https://www.truecar.com/used-cars-for-sale/listing/JF2GTHNC7PH285185/2023-subaru-crosstrek/?position=32&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&zipcode=94014,Used 2023 Subaru Crosstrek 2.5i Limited CVT,"14,897 miles","$27,998",Carmax Serramonte
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB7PA006290/2023-lexus-rz/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&sponsored=true,Used 2023 Lexus RZ 450e Luxury AWD,"23,380 miles","$36,999",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/YV4ED3UL5P2035936/2023-volvo-xc40-recharge/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&sponsored=true,Used 2023 Volvo XC40 Recharge Plus,"17,565 miles","$29,499",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/1C4JJXR63NW127010/2022-jeep-wrangler/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&sponsored=true,Used 2022 Jeep Wrangler Unlimited Rubicon 4xe,"48,065 miles","$33,598",Fremont Chrysler Dodge Jeep Ram PHEV PHEV
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA6KF324791/2019-tesla-model-3/?position=3&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2019 Tesla Model 3 Long Range RWD,"90,624 miles","$14,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB7PA006290/2023-lexus-rz/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2023 Lexus RZ 450e Luxury AWD,"23,380 miles","$36,999",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA0KF503974/2019-tesla-model-3/?position=5&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2019 Tesla Model 3 Standard Range Plus RWD,"76,528 miles","$15,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/YV4ED3UL5P2035936/2023-volvo-xc40-recharge/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2023 Volvo XC40 Recharge Plus,"17,565 miles","$29,499",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/JN8AT3BB4MW235519/2021-nissan-rogue/?position=7&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2021 Nissan Rogue SV AWD,"52,194 miles","$18,000",BMW MINI of San Francisco
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA2JF102831/2018-tesla-model-3/?position=8&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2018 Tesla Model 3 Long Range RWD,"84,572 miles","$14,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/1C4JJXR63NW127010/2022-jeep-wrangler/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2022 Jeep Wrangler Unlimited Rubicon 4xe,"48,065 miles","$33,598",Fremont Chrysler Dodge Jeep Ram PHEV PHEV
https://www.truecar.com/used-cars-for-sale/listing/2HGFA555X7H711947/2007-honda-civic/?position=10&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2007 Honda Civic Si Sedan Manual,"165,460 miles","$5,995",Filix Auto Sales
https://www.truecar.com/used-cars-for-sale/listing/2FDPF17M13CB09894/2003-ford-f-150/?position=11&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2003 Ford F-150 XL Regular Cab 6.5' Box 2WD,"94,636 miles","$6,888",Trax Auto Wholesale
https://www.truecar.com/used-cars-for-sale/listing/2C3LA63H46H205232/2006-chrysler-300/?position=12&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2006 Chrysler 300 C RWD,"59,606 miles","$7,991",Star One Motors
https://www.truecar.com/used-cars-for-sale/listing/WAUBEAFM0CA068210/2012-audi-a3/?position=13&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2012 Audi A3 Premium Hatchback 2.0T FrontTrak S tronic,"127,857 miles","$5,995",Filix Auto Sales
https://www.truecar.com/used-cars-for-sale/listing/3C6MR5AJXNG390322/2022-ram-2500/?position=14&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&zipcode=94014,Used 2022 Ram 2500 Tradesman Regular Cab 8' Box 4WD,"46,338 miles","$32,998",Carmax Serramonte
https://www.truecar.com/used-cars-for-sale/listing/1G1ZD5ST1RF196744/2024-chevrolet-malibu/?position=15&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2024 Chevrolet Malibu LT,"25,463 miles","$18,484",Putnam Ford of San Mateo
https://www.truecar.com/used-cars-for-sale/listing/5TDZT38A34S236917/2004-toyota-sequoia/?position=16&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2004 Toyota Sequoia Limited RWD,"140,937 miles","$8,885",All Stars Motors Inc
https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP4FC106280/2015-nissan-altima/?position=17&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2015 Nissan Altima 2.5 S,"33,687 miles","$11,550",Golden State Nissan
https://www.truecar.com/used-cars-for-sale/listing/WDBSK75F05F091072/2005-mercedes-benz-sl/?position=18&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2005 Mercedes-Benz SL 500 Roadster,"77,843 miles","$10,995",Mainstreet Auto
https://www.truecar.com/used-cars-for-sale/listing/3FA6P0PU5ER256131/2014-ford-fusion/?position=19&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&zipcode=94014,Used 2014 Ford Fusion Energi SE Luxury FWD,"93,982 miles","$12,998",CarMax Pleasanton PHEV PHEV
https://www.truecar.com/used-cars-for-sale/listing/KMHE14L27GA029681/2016-hyundai-sonata/?position=20&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&zipcode=94014,Used 2016 Hyundai Sonata Plug-In Hybrid Base 2.0L,"74,339 miles","$15,998",CarMax Stockton PHEV PHEV
https://www.truecar.com/used-cars-for-sale/listing/JM1DRADB9N0100713/2022-mazda-mx-30-ev/?position=21&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2022 Mazda MX-30 EV Premium Plus,"5,090 miles","$17,210",Fremont Hyundai EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJYGDEE5MF100788/2021-tesla-model-y/?position=22&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2021 Tesla Model Y Long Range AWD,"84,877 miles","$20,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1ECXLF736439/2020-tesla-model-3/?position=23&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2020 Tesla Model 3 Performance Dual Motor AWD,"74,743 miles","$21,999",Stewart Chevrolet EV EV
https://www.truecar.com/used-cars-for-sale/listing/WP1AF2A51FLB47491/2015-porsche-macan/?position=24&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2015 Porsche Macan Turbo AWD,"101,140 miles","$19,995",Coast To Coast Motors Inc.
https://www.truecar.com/used-cars-for-sale/listing/2HGFE2F56NH551113/2022-honda-civic/?position=25&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2022 Honda Civic Sport Sedan CVT,"59,080 miles","$21,991",San Francisco Honda CPO
https://www.truecar.com/used-cars-for-sale/listing/1N4AZ1CP3JC311890/2018-nissan-leaf/?position=26&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2018 Nissan LEAF SL,"45,482 miles","$11,995",Albany Subaru EV EV
https://www.truecar.com/used-cars-for-sale/listing/7JRL12TK4RG316249/2024-volvo-s60/?position=27&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2024 Volvo S60 Core Dark Theme AWD,"10,333 miles","$26,584",McKevitt Volvo Cars CPO
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA5MF938556/2021-tesla-model-3/?position=28&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2021 Tesla Model 3 Standard Range Plus RWD,"10,567 miles","$20,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/SADCK2GX0LA640086/2020-jaguar-f-pace/?position=29&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2020 Jaguar F-PACE Prestige 30t,"39,006 miles","$23,988",Jaguar Land Rover of San Francisco
https://www.truecar.com/used-cars-for-sale/listing/WVWKR7AU0KW910028/2019-volkswagen-e-golf/?position=30&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2019 Volkswagen e-Golf SE,"29,135 miles","$13,799",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/1G1BE5SM2J7204517/2018-chevrolet-cruze/?position=31&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2018 Chevrolet Cruze LT with 1SD Sedan Automatic,"124,820 miles","$6,999",BMG Auto Sales
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EAXJF160816/2018-tesla-model-3/?position=32&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2018 Tesla Model 3 Long Range RWD,"62,168 miles","$16,998",EZ Auto Sales Inc. EV EV
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB7PA006290/2023-lexus-rz/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&sponsored=true,Used 2023 Lexus RZ 450e Luxury AWD,"23,380 miles","$36,999",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/YV4ED3UL5P2035936/2023-volvo-xc40-recharge/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&sponsored=true,Used 2023 Volvo XC40 Recharge Plus,"17,565 miles","$29,499",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/WVWKR7AU0KW910028/2019-volkswagen-e-golf/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace&sponsored=true,Used 2019 Volkswagen e-Golf SE,"29,135 miles","$13,799",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/JTJAAAAB7PA006290/2023-lexus-rz/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2023 Lexus RZ 450e Luxury AWD,"23,380 miles","$36,999",Ever Cars Co. EV EV
https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EA6KF324791/2019-tesla-model-3/?position=4&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F&sourceType=marketplace,Used 2019 Tesla Model 3 Long Range RWD,"90,624 miles","$14,998",EZ Auto Sales Inc. EV EV
